names	logFC	AveExpr	t	P.Value	adj.P.Val	B
LOC101928524 /// PRPF18	-0.0936614541062939	4.04870153846154	-1.22534181383584	0.223598691534622	0.314433946518419	-6.72882316442942
RP11-95D17.1	-0.0846157777777936	4.88057296703297	-1.22532128667464	0.223606385606593	0.314433946518419	-6.72884810160945
CNGA1	0.080026183574867	3.80379835164835	1.22525664825839	0.223630614891484	0.314449217567269	-6.72892662418785
AREL1	0.0548586521739001	4.05053274725275	1.22517625758882	0.223660751467864	0.314472792594701	-6.72902427697027
ZP2	0.046926893719792	3.63932417582418	1.22492715957853	0.223754151216779	0.314585309140932	-6.72932682388636
LACE1	-0.0352200507246496	3.43559879120879	-1.22467892809104	0.223847254263008	0.314697395114522	-6.72962825913717
TMEM134	0.0449018067632716	3.89010450549451	1.22456599487858	0.223889620923688	0.314738143812393	-6.72976537790186
RP11-466P24.7	0.0414516159420155	3.79938423076923	1.22452538359142	0.223904857588606	0.314740751284007	-6.72981468343057
TRAV12-1 /// TRAV12-1 /// TRAV12-1 /// YME1L1	-0.0703114154589515	3.65057307692308	-1.22433487563223	0.22397634299817	0.31482242199946	-6.73004595504565
SNAP91	0.0589586425120654	3.40464571428571	1.22354845039958	0.22427161347889	0.315204815078632	-6.73100028591905
PP2D1	-0.0355442512077393	3.13584813186813	-1.2235389166594	0.224275194742385	0.315204815078632	-6.73101185151942
LOC728114	0.038235207729457	3.43545813186813	1.22329493184953	0.224366859574154	0.315314802652014	-6.73130780545503
NBPF4	0.0419961690821138	3.53862505494505	1.22280370824344	0.224551494318926	0.315533539172812	-6.73190348717005
DUSP21	0.0408982512077181	3.45483428571429	1.22277488043214	0.224562333169618	0.315533539172812	-6.73193843798888
GTF2H2B	-0.135028270531414	4.2599343956044	-1.22277376817661	0.22456275136963	0.315533539172812	-6.73193978647075
EBF2	-0.0734686280193353	3.5731589010989	-1.22269099156505	0.224593876363195	0.315558421270152	-6.73204014025822
MFGE8	0.145344729468573	7.26023340659341	1.22257696840739	0.224636755561953	0.315599814277352	-6.73217836486576
VIPR2	0.0543697584540919	4.94817472527473	1.22169302734214	0.224969369467086	0.316048236164488	-6.73324949949245
FAIM3	-0.15895171739132	6.14521478021978	-1.22159411310624	0.225006611662898	0.316081676301221	-6.7333693143076
RP11-402D21.2	0.0528223961352507	4.51112120879121	1.22146553971032	0.225055027519241	0.316130807886559	-6.73352504123099
GTF2F2	0.0972161690821034	5.95966846153846	1.2214045035393	0.225078014070076	0.316144215642173	-6.73359896213169
ACVR1B	0.0440714855072364	3.91993956043956	1.22098791803141	0.225234947939966	0.316345752749791	-6.73410339333739
LINC00311	-0.0331742753623301	3.46954725274725	-1.22084374779951	0.225289277478866	0.316403165122287	-6.7342779260659
KCTD19	0.0544897294685835	4.4691767032967	1.22071126436866	0.225339211316237	0.316436546971052	-6.73443829314763
TPH1	-0.0357727439613629	3.3220232967033	-1.22070929325106	0.225339954303493	0.316436546971052	-6.73444067899715
ATP5E	-0.0475203840579992	7.70921137362637	-1.22046222730796	0.22543309669292	0.316548443833879	-6.73473969919388
EPN1	0.0514126956521475	6.37460983516484	1.22012798438668	0.225559148754411	0.316706535651827	-6.73514413514997
AK2	-0.123107111111139	7.35407214285714	-1.21995863103709	0.225623036012918	0.316777328499513	-6.73534901280518
XBP1	-0.0736098840579968	6.92025527472527	-1.21959708772035	0.225759469410641	0.316931734041713	-6.73578630294261
PCDHB18	0.0569453405796931	4.64949989010989	1.21959578650629	0.225759960549952	0.316931734041713	-6.73578787654704
NEUROD1	0.174693429951681	3.37851379120879	1.21949948660414	0.225796310808837	0.316963845432638	-6.73590433093326
OR5K1	0.0366297391304227	3.18435813186813	1.21923873624997	0.225894757386031	0.31708311612076	-6.73621960872295
RPS6	-0.0631824396135698	12.9693538461538	-1.21910616350736	0.225944822308161	0.317134464443991	-6.73637987971088
TMED6	-0.296175826086971	4.22268274725275	-1.21817574870343	0.226296411733609	0.317608998924363	-6.7375042102279
EXTL1	0.0500258985507065	4.35323648351648	1.21802103829096	0.226354912871919	0.317672149337523	-6.73769108459777
LOC101928283	-0.0367340628019432	3.20569802197802	-1.21792553942163	0.2263910296363	0.317696850246019	-6.73780642600665
RP11-151E14.1	-0.0348559323671607	3.37384340659341	-1.21790306896228	0.226399528357718	0.317696850246019	-6.73783356405517
GUCA1B	0.0485208574879064	4.18911258241758	1.21782818566458	0.226427852203237	0.317714428656262	-6.73792399869737
USF1	-0.119831763285032	4.64760681318681	-1.21779852502148	0.226439071750209	0.317714428656262	-6.73795981760881
TSIX	0.0340702028985378	3.47964296703297	1.21770717845099	0.226473627381975	0.31774395824529	-6.73807012463641
SLC38A5	0.195452169082107	5.72061021978022	1.21759247122084	0.226517025568772	0.317785889733225	-6.7382086298629
HPS1	-0.0736329468599219	5.37108450549451	-1.21699791635472	0.226742065334122	0.318082630123974	-6.7389263330231
NPPB	0.0630745990338024	4.23714230769231	1.21691310054976	0.226774181429292	0.31810871039643	-6.7390286888064
ZFYVE28	0.0593071014492601	4.07496274725275	1.21676260815943	0.226831174537867	0.318169681842237	-6.73921028615106
PTPN12	-0.215573323671516	6.81055175824176	-1.21661876779274	0.226885658157388	0.318227126236613	-6.73938383625962
KCNH4	0.0619077391304188	4.51747802197802	1.21611886243716	0.227075085269081	0.318473822631412	-6.73998684091988
KLHL20	-0.110506144927554	5.74451741758242	-1.21585437529001	0.227175352666885	0.318595450165472	-6.74030577823666
SLC28A2	0.077931157004818	3.72714054945055	1.2154098763082	0.227343935037938	0.318812863826157	-6.74084163529519
OBP2A	0.1433220048309	5.36351626373626	1.21530062144758	0.22738538532657	0.318851980139566	-6.74097331631652
PTH2	0.0546019710144696	5.45686032967033	1.21492841002584	0.227526640020133	0.319031034534013	-6.74142184356371
RP11-503C24.6	0.062872869565207	3.75037989010989	1.21442545764757	0.227717612044589	0.31927977557608	-6.74202770675798
DPPA3 /// DPPA3P2 /// LOC101060236	-0.033012990338174	3.11673967032967	-1.21354302399708	0.228052954386455	0.31973089456184	-6.74309011132925
SPATA22	-0.0283801739130518	3.16632197802198	-1.21334944186607	0.228126567253781	0.319815036169096	-6.74332307422703
LOC100507165	0.0949935024154458	3.99235758241758	1.21306196597756	0.228235916550133	0.319949264349692	-6.74366896546882
RP11-31K23.2	-0.0346970531401074	3.14490527472527	-1.21284507043562	0.22831844380089	0.320045878669583	-6.74392988185526
BC042374	0.0329187971014391	3.2219656043956	1.21273308877102	0.228361060503871	0.320086540110313	-6.74406457349538
CEP112	0.0425367246376673	3.81806274725275	1.21268463136315	0.228379503655799	0.320093315415314	-6.74412285437366
MYCBPAP	-0.0490504855072582	3.71192258241758	-1.21227296650275	0.228536229026191	0.320293892664522	-6.74461788256214
ATG2A	-0.0908606328502746	8.38375956043956	-1.21212689702122	0.228591858003689	0.320352767696286	-6.74479349242275
C3orf79	0.0314087487922605	3.18489450549451	1.21136162785792	0.228883462649403	0.3207423165821	-6.74571319102912
FW340027	0.0391711497584435	3.35880791208791	1.2112588285799	0.228922654656394	0.32077812555963	-6.74583669210252
CLCA1	0.0877967536231754	4.35599010989011	1.21078381615672	0.229103815197631	0.321003494074607	-6.74640723109151
GPR137B	-0.15437860386476	8.79763824175824	-1.21076554731019	0.229110784652654	0.321003494074607	-6.74642916953617
LOC101929715	0.0493592415458806	3.85732571428571	1.21072770675677	0.229125221083989	0.321004598516525	-6.74647460996723
LOC100129973	0.0433131062801828	3.31103164835165	1.21064015122048	0.229158626646119	0.321014733261919	-6.74657974484125
PPBPP2	-0.0426234057971127	3.48349076923077	-1.21063720135026	0.229159752188249	0.321014733261919	-6.7465832868561
MRPL34	-0.127080420289879	8.32014087912088	-1.20940912378	0.229628680630312	0.321652466703885	-6.74805715761821
RP11-517B11.7	0.0611904492753466	4.16462076923077	1.20918322072659	0.229715014832354	0.321754237068662	-6.74832811623297
ALKBH3	0.0883983961352506	7.09788868131868	1.20909817440031	0.229747523380784	0.321780607986425	-6.74843011204682
LA16c-381G6.1	0.0642100628019158	5.25097494505494	1.2090118837133	0.229780510979821	0.32178917840093	-6.74853359311858
LOC101927468 /// LOC101929257 /// LOC102724558	0.0773806666666514	3.67270483516484	1.20895437711843	0.229802496765844	0.32178917840093	-6.74860255190879
C3orf20	0.0545305893719652	4.2428678021978	1.20894835029897	0.229804801013327	0.32178917840093	-6.74860977875998
PTPN1	-0.0406618381642669	4.23963521978022	-1.20893901925479	0.22980836860546	0.32178917840093	-6.74862096768864
CDON	-0.058123584541077	4.32280373626374	-1.20809510924882	0.23013119120727	0.322222027455351	-6.74963256101475
LOC101929319	-0.033578995169091	3.24240978021978	-1.20799955489299	0.230167764456862	0.322254052028419	-6.74974705872591
INHBA-AS1	-0.0330386111111221	3.56625527472527	-1.20751861329421	0.230351907733955	0.322492670827536	-6.75032321234191
KANK2	0.0666199710144744	5.75156736263736	1.20737322256233	0.230407595997476	0.322551434906294	-6.75049734234197
LOC100130815	0.0427602801932245	3.3768221978022	1.20705104268894	0.230531033560094	0.322705029718689	-6.75088313489456
EXOC3L1	-0.0554124227053308	5.36234576923077	-1.20653694751578	0.230728099044194	0.322961666935633	-6.75149852888395
TM4SF1	-0.226178888888924	10.0406967032967	-1.20644675870948	0.230762683204081	0.322990853901451	-6.75160646257811
ITGB3	-0.0620935748792397	3.90835648351648	-1.20605044874488	0.230914698189581	0.32318439163457	-6.75208065497014
AX747730	0.0450848888888764	3.53778527472527	1.20577208946957	0.231021513359171	0.323291708594817	-6.75241362691255
PRORY	-0.0411231159420469	4.88296582417582	-1.20576071506383	0.231025878833575	0.323291708594817	-6.75242723133548
RP11-155O18.6	0.0412751545893624	3.83221725274725	1.20574317142958	0.231032612162487	0.323291708594817	-6.7524482142557
ATF7	0.0862821787439385	6.39051494505494	1.20565754278995	0.231065478869223	0.32331846409686	-6.75255062544567
RPS17	0.0554676328501937	13.3725274725275	1.20561842000293	0.231080496431155	0.323320242478333	-6.75259741365148
LMAN1L	0.0470408647342841	5.08367912087912	1.20532378271636	0.231193617708074	0.323459275979651	-6.7529497326681
NHP2L1	0.0961817608695421	6.62698335164835	1.20516964225032	0.23125281340655	0.323522851018443	-6.75313401629029
LOC283682	0.0447417342995049	3.45286692307692	1.20502683790581	0.231307665376948	0.323580341977388	-6.75330472656854
RXRB	0.108005352656988	4.65933989010989	1.20485856620973	0.231372311559846	0.323651526578302	-6.75350585572251
EFCAB7	-0.139603995169098	5.17000472527473	-1.20466118215313	0.231448158678206	0.323733424670365	-6.75374174716899
C6orf223	0.131882449275345	5.31120318681319	1.20463456683126	0.231458387298336	0.323733424670365	-6.75377355197404
GJC1	0.136590799516897	4.43594412087912	1.20443759669076	0.2315340956729	0.323820058882477	-6.75400890640026
ITPKB-IT1	0.0437286328502289	4.01354747252747	1.20423561818421	0.231611747650048	0.323891850395743	-6.75425020647893
LOC100128325	0.0479003478260704	4.50756736263736	1.20422547239759	0.23161564876087	0.323891850395743	-6.75426232643324
PNLIPRP1	-0.0487230748792387	3.7655671978022	-1.20419662773554	0.231626739951378	0.323891850395743	-6.75429678315081
ERI2	0.036787705313996	3.31073153846154	1.20351095343515	0.23189050454196	0.32424140460299	-6.7551156277672
LOC100505918	0.0499011014492625	4.05094406593407	1.20338202980115	0.23194012297395	0.324291504716877	-6.75526954023874
LOC101927829	-0.0432641159420415	3.18662956043956	-1.20331716120008	0.231965091644862	0.324307136389892	-6.75534697606427
LOC100268168	-0.0413097004831018	3.2967843956044	-1.2030755309289	0.232058114985648	0.324417906827296	-6.75563538264283
MTO1	0.108933178743934	7.3586589010989	1.20282158826021	0.232155907387142	0.32453533086155	-6.75593842466383
PIKFYVE	0.0546464541062663	4.35223659340659	1.20271214814711	0.232198061545423	0.324574967761105	-6.75606900571525
AKAP8	0.0859348454105975	7.0823167032967	1.20242926038333	0.232307049880305	0.324708017661186	-6.75640648659358
C1orf111	0.055109937198055	4.33963065934066	1.20238708130085	0.232323303401238	0.324711439030017	-6.75645679902112
NLGN1	0.0833941086956411	3.34416126373626	1.20166239021188	0.232602688017094	0.325065732398287	-6.75732096443739
LOC100507140	0.0368500096618254	3.21947703296703	1.2016578645691	0.232604433514591	0.325065732398287	-6.75732635950132
C11orf68	-0.0671425265700787	8.11922604395604	-1.20161415869133	0.232621290943273	0.325069975817586	-6.75737846070162
TFPT	0.111004120772924	7.12888241758242	1.2013088081657	0.232739089723781	0.325215267960037	-6.75774241381737
TAAR1	0.0434059951690693	3.09665571428571	1.20124125861617	0.232765154943714	0.325232367627645	-6.75782291530948
RP11-649A18.7	0.080853468599015	4.91425142857143	1.20079298483178	0.232938182859827	0.325454797485038	-6.75835702993847
TMPRSS3	-0.186452811594219	4.74390846153846	-1.20057658097242	0.233021745149655	0.32555220943985	-6.75861480428323
EIF3L	-0.0829221256039094	12.4289010989011	-1.20042825991571	0.233079030394599	0.325612900622533	-6.75879145426285
RP11-573N10.1	0.0356743864734179	3.51456142857143	1.20037034279108	0.233101402170551	0.325624813152662	-6.7588604276622
HMGCR	0.15037709661833	7.97548835164835	1.20031577374339	0.233122482093755	0.325629413159781	-6.75892541089284
ARHGAP26-AS1	0.0502815797101328	3.6402143956044	1.20029014034686	0.233132384702277	0.325629413159781	-6.75895593528485
VNN1	-0.215510311594216	4.59835005494505	-1.20016446963258	0.233180937782395	0.325664968972372	-6.75910557553663
LOC101927018	0.0384605120772843	3.34570802197802	1.20015257604082	0.233185533268015	0.325664968972372	-6.75911973684112
LOC101928779	-0.0552719227053262	3.95977879120879	-1.1999445838225	0.233265908548423	0.325757877274606	-6.75936736428455
SLC38A3	0.0612738985507129	4.55407428571429	1.19988750533395	0.233287969112895	0.325769342369845	-6.75943531244114
CASP14	0.0892802898550626	3.37472736263736	1.1997800425775	0.233329507038145	0.325808003178412	-6.75956323123057
VNN3	-0.0619311352657128	3.55248637362637	-1.19963427867504	0.233385858147601	0.32586734245364	-6.75973672422679
LOC100506929	0.0448029999999857	3.74375967032967	1.19924912105194	0.233534804072289	0.326055953447717	-6.76019505323285
CNTNAP5	0.0351756304347735	3.48795708791209	1.19906670303358	0.23360537161124	0.326135118436302	-6.76041207685674
B3GNT2	-0.14678351207732	7.1386432967033	-1.1988944774487	0.233672010356407	0.326208789386438	-6.76061694513576
CCT6P1 /// CCT6P3	-0.109396086956539	6.36027087912088	-1.19875444912749	0.233726201202588	0.326265075214249	-6.76078349264272
ARAP2 /// LOC101928667	0.0797799710144762	4.73462967032967	1.19870944631252	0.233743619177836	0.326270025107578	-6.76083701428854
THEG	0.0735022753623049	4.43035032967033	1.1985331117787	0.233811877043363	0.32633146541016	-6.76104670939886
LOC101927079 /// LOC727924 /// OR4N4	0.0504380338164183	3.34142659340659	1.19852405048321	0.233815384995409	0.32633146541016	-6.7610574841855
ADIPOR2	-0.140322275362351	9.15806252747253	-1.19830347006777	0.233900791271687	0.326431294767108	-6.76131975201427
LINC01351	-0.0409451594203021	3.57609978021978	-1.19826119768894	0.233917161231058	0.326434771102081	-6.76137000809402
GPX5	-0.0351783429951791	3.67726131868132	-1.19816870681024	0.233952981159938	0.326465388127069	-6.76147996111411
VWA5B2	0.0499242415458783	4.58528131868132	1.19769913522221	0.234134898109834	0.326699857827676	-6.76203806026353
ANP32A-IT1	-0.0351337922705413	3.22072450549451	-1.19712530345025	0.23435734484383	0.326990849541845	-6.76271978779711
CSTL1	0.0385130821255908	3.32988637362637	1.19661012571405	0.234557183868122	0.327250264834395	-6.76333156307482
PML	0.0750699323671293	6.00456554945055	1.19628875032731	0.234681908488733	0.32740485720713	-6.76371306817738
RAB5C	0.0757157246376536	8.54765554945055	1.19595443489474	0.234811705753637	0.327566507670555	-6.7641098290436
CNOT1	0.0818278599033571	7.25052197802198	1.19572957478348	0.234899036281067	0.327668900618628	-6.7643766294229
CTD-2293H3.1	-0.0408177536232008	3.42039351648352	-1.19566687910223	0.234923390017819	0.327676651363863	-6.76445101025698
RP11-48G14.2 /// TEX9	-0.0364935507246469	3.24093604395604	-1.19563147101497	0.234937144866014	0.327676651363863	-6.76449301599503
HCP5	-0.237880420289881	7.36995208791209	-1.19560767762689	0.234946388120756	0.327676651363863	-6.76452124216951
IL36B	0.0379900217391165	3.41857774725275	1.19548655826651	0.234993444623862	0.327722847171849	-6.76466491802658
TTLL7-IT1	-0.0472594975845504	3.42171747252747	-1.1950847042599	0.23514961890359	0.327921204589852	-6.76514150972162
LINC00911	-0.03595702898552	3.53384725274725	-1.19497984035546	0.23519038490641	0.327958608703312	-6.76526585089813
OR3A2	-0.0471461062802057	3.68776879120879	-1.19459671393238	0.235339369118201	0.328146903110035	-6.76572004878826
BC031255 /// RP11-260O18.1	0.0414794830917762	3.56863142857143	1.19440388986677	0.235414377206741	0.328232032242726	-6.76594858908532
ZNF814	-0.0384026956521866	3.49137164835165	-1.19422603273289	0.235483578442603	0.328309055422053	-6.76615935847164
AK091729	-0.0431145410628146	3.77585472527473	-1.19379518045172	0.235651276517685	0.328523384725028	-6.76666981335852
TAS1R1	-0.0435245724637778	3.7443739010989	-1.19364266202754	0.235710660939291	0.328586696615228	-6.76685046771743
ORM1 /// ORM2	-0.290289961352676	4.78555824175824	-1.19326212043287	0.235858875163055	0.328773824680557	-6.76730111243042
DAB1	0.0455420458937077	3.67282714285714	1.19279415113228	0.236041232804253	0.328990478597218	-6.76785509978962
SGK223	-0.13014004347828	8.41174692307692	-1.19279147537978	0.236042275779254	0.328990478597218	-6.76785826677019
GAPVD1	0.102422787439589	7.15423093406593	1.19274525972546	0.236060290588607	0.328996091173503	-6.76791296583954
VSX1	0.0402509444444292	3.59119818681319	1.19171670614314	0.236461475449606	0.32953569369999	-6.76912979067519
AQP10	0.0442975458937096	3.54963505494506	1.19141458907569	0.236579408547267	0.329680512444111	-6.76948701533368
C8orf17	0.0556607004830796	3.66701395604396	1.19133759743212	0.23660946942633	0.32968937519347	-6.76957803658251
RPL35A	-0.109214415458955	6.66696582417582	-1.19132649817316	0.23661380328511	0.32968937519347	-6.76959115790532
NYNRIN	0.161886304347801	6.78583263736264	1.19100923705744	0.236737706385775	0.329842476997419	-6.76996616757494
C20orf96	-0.0564994202898692	3.92211318681319	-1.18996874645125	0.23714438656843	0.330389525653919	-6.77119537109303
FLYWCH2	0.0658363719806587	5.91285681318681	1.1899180627585	0.237164209315342	0.330395151952419	-6.77125522064557
LOC101927340	0.0315913140096504	3.63393879120879	1.18988658830239	0.237176519794415	0.330395151952419	-6.7712923858357
KHNYN	0.0913098671497341	7.85187274725275	1.18981869986625	0.237203074291618	0.33041257372454	-6.77137254558526
RP11-1137G4.3	-0.0327578550724748	3.29826241758242	-1.18960665199494	0.237286030366532	0.33050855348933	-6.77162289405341
GPATCH2L	-0.0692682898550823	4.74236659340659	-1.18930723826295	0.237403200660496	0.33065217501835	-6.77197631495701
EPHB6	0.188110719806739	5.48868582417582	1.18878801682107	0.237606487323602	0.330915714226144	-6.77258898724496
C8orf37	0.0749207729468457	3.90142648351648	1.1886919528346	0.237644112193587	0.330945737643037	-6.77270231265049
STKLD1	-0.0399508454106399	3.76688895604396	-1.18865502533667	0.237658576528222	0.330945737643037	-6.77274587316574
PAPOLB	0.0275707391304225	3.22061785714286	1.1886252051549	0.237670257420431	0.330945737643037	-6.77278104877199
RP11-587D21.4	-0.0373285314009775	3.44817307692308	-1.18856018533538	0.237695727825929	0.330950487675264	-6.77285774257401
LINC01019	-0.0406341062802036	3.42261857142857	-1.18854465789198	0.237701810726966	0.330950487675264	-6.7728760572904
SPATC1	0.0473567536231698	4.42367791208791	1.18841001202317	0.237754563150127	0.331004340315555	-6.77303486320639
LAMB2P1	-0.0567102560386594	4.42134505494506	-1.18817266432214	0.237847573221581	0.331114230374169	-6.77331475668448
BC042022 /// LOC100506331	-0.0329239855072578	3.38226043956044	-1.1878479175574	0.23797487490901	0.331260903977111	-6.77369762814303
UNC79	0.0709777101449109	4.27912417582418	1.18783203810071	0.237981100956685	0.331260903977111	-6.77371634717715
PTPRA	0.1158573043478	6.13009923076923	1.18770321613001	0.23803161404234	0.331311608609056	-6.77386819623079
ZC3H12D	0.158277309178725	4.48543208791209	1.18763228900966	0.238059428947071	0.331330715949766	-6.77395179484421
LAMA3	-0.0424067777777917	4.00026538461538	-1.18727773901567	0.238198504875169	0.331489674812596	-6.77436961443992
HPS6	0.0520338333333132	5.82759148351648	1.18726926916178	0.238201827976518	0.331489674812596	-6.77437959426381
SLC22A13	0.0429374734299373	4.12406087912088	1.1866936836066	0.238427733812746	0.33178442191905	-6.77505763106926
CENPC	-0.0884487826087144	5.57616362637363	-1.18655412123523	0.238482532403691	0.331841043728025	-6.7752219868043
ADAMTS4	-0.0718402318840718	4.59630582417582	-1.18641178504706	0.238538429428914	0.331899187184575	-6.77538958982312
ADAMTS19	-0.0285284347826189	3.21839703296703	-1.18584964271871	0.238759280918957	0.332186825626374	-6.77605133040742
KRTAP1-3	0.0467180217391201	3.9668817032967	1.18566616520503	0.238831396326653	0.332267505122612	-6.77626724995516
C1orf200	0.0486282512077105	4.90251175824176	1.18547131499505	0.23890799884968	0.332354417279498	-6.77649651762318
GPR113	-0.0353269444444542	3.43849686813187	-1.18535418498127	0.23895405528811	0.332398827796093	-6.77663431936994
HOXA10-HOXA9 /// HOXA9 /// MIR196B	0.109025533816413	3.79648225274725	1.18458021389601	0.239258546827766	0.332802709881664	-6.77754455317973
GLT8D2	-0.231091041062825	6.97177263736264	-1.18413296904352	0.239434626259256	0.333027936701224	-6.7780702756389
IFT46	0.0937263236714703	7.76692725274725	1.18388857373599	0.239530883457485	0.333142119266753	-6.77835747340989
EMX1	0.0491655120772854	3.59642934065934	1.18370323385894	0.239603899656624	0.333194404351535	-6.7785752346813
CTNND2	0.16018967632849	3.84497989010989	1.18368821116783	0.239609818670641	0.333194404351535	-6.77859288383442
KRTAP8-1	-0.0392066086956651	3.98144527472527	-1.18368527388567	0.239610975986474	0.333194404351535	-6.77859633462502
RP11-379H18.1	0.0893224106280046	4.2065710989011	1.18312731140277	0.239830890938357	0.333480493932614	-6.7792516919342
RP11-521I2.3	-0.0455618647343106	3.34576450549451	-1.18263763600407	0.240024010398642	0.333717052791251	-6.77982659547608
TMEM19	0.107005676328482	6.06877467032967	1.18262398554973	0.240029395496156	0.333717052791251	-6.77984261848948
LOC100288966	-0.0394604154589477	3.11455208791209	-1.18244090770822	0.240101627980274	0.333797747375342	-6.78005749940374
TNK2	0.0436995144927375	4.3176971978022	1.18230386445951	0.240155707927075	0.3338531976148	-6.78021832778727
RORA	-0.155229268115958	5.19711379120879	-1.18191540906758	0.240309047444698	0.334032928754742	-6.78067410499697
LOC644656	-0.116443753623204	4.29969098901099	-1.18190438322448	0.240313400827338	0.334032928754742	-6.78068703956978
LFNG	-0.0960484806763464	5.82164813186813	-1.18170841953144	0.240390783467414	0.334120743833683	-6.78091690783414
DQ580846	-0.0449394685990434	3.4817389010989	-1.18151049144352	0.240468959927005	0.33420965180424	-6.78114904284069
LOC100128239	0.0481642657004677	3.65528054945055	1.18141090534716	0.240508300735799	0.334239665925741	-6.78126582564291
BPESC1	-0.0315093574879333	3.08820263736264	-1.18138388107074	0.240518977287125	0.334239665925741	-6.78129751487314
SCAMPER	-0.0425700579710262	3.51798373626374	-1.18134725917806	0.240533446135343	0.334240024406433	-6.78134045734657
THAP5	-0.0808830338164395	4.82879862637363	-1.18114537472906	0.240613219325944	0.33433112297195	-6.78157716190365
IPO5	0.122721705313981	7.5742567032967	1.18069788262266	0.240790110152368	0.334557147376163	-6.78210169554332
LOC101928865	-0.0353694106280313	3.50828384615385	-1.1805007801166	0.24086805306796	0.334645673587242	-6.78233267063454
CYP20A1	-0.0798786183575118	6.63777824175824	-1.17999711955341	0.241067304435471	0.334902717089325	-6.7829227167099
LINC00343	-0.045770671497595	3.27403406593407	-1.17984897865193	0.241125932379356	0.33496438069591	-6.78309621957101
DCTN5	0.107167555555532	6.49224505494506	1.17966523192764	0.241198665790406	0.335045630722321	-6.78331139467463
